STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,CLIM_ACT_POL,Climate actions and policies,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2012,,5,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2013,,6,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2014,,6,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2015,,6,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2016,,7,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2017,,7,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2018,,7,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2019,,9,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2020,,9,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2021,,8,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,EST,Estonia,A,Annual,POL_COUNT,Adopted policies,LEV1_CROSS_SEC,Cross-sectoral policies,PL,Policies,2022,,9,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1990,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1991,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1992,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1993,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1994,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1995,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1996,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1997,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1998,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,1999,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2000,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2001,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2002,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2003,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2004,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2005,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2006,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2007,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2008,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2009,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2010,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2011,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2012,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2013,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2014,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2015,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2016,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2017,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2018,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2019,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2020,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2021,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,BRA,Brazil,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_NMBI,Transport - Non market-based instruments,PL,Policies,2022,,,,Q,Missing value; suppressed,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1990,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1991,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1992,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1993,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1994,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1995,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1996,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1997,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1998,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1999,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2000,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2001,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2002,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2003,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2004,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2005,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2006,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2007,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2008,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2009,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2010,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2011,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2012,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2013,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2014,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2015,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2016,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2017,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2018,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2019,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2020,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2021,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,NOR,Norway,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2022,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,POL,Poland,A,Annual,POL_COUNT,Adopted policies,LEV2_INT_C_FIN,International public finance,PL,Policies,1990,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,POL,Poland,A,Annual,POL_COUNT,Adopted policies,LEV2_INT_C_FIN,International public finance,PL,Policies,1991,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,POL,Poland,A,Annual,POL_COUNT,Adopted policies,LEV2_INT_C_FIN,International public finance,PL,Policies,1992,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,POL,Poland,A,Annual,POL_COUNT,Adopted policies,LEV2_INT_C_FIN,International public finance,PL,Policies,1993,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,POL,Poland,A,Annual,POL_COUNT,Adopted policies,LEV2_INT_C_FIN,International public finance,PL,Policies,1994,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,POL,Poland,A,Annual,POL_COUNT,Adopted policies,LEV2_INT_C_FIN,International public finance,PL,Policies,1995,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,POL,Poland,A,Annual,POL_COUNT,Adopted policies,LEV2_INT_C_FIN,International public finance,PL,Policies,1996,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,POL,Poland,A,Annual,POL_COUNT,Adopted policies,LEV2_INT_C_FIN,International public finance,PL,Policies,1997,,0,,A,Normal value,0,Units,0,Zero
